title="Wall Aircoef Data of PHengLEI"
variables="x", "y", "z", "cp", "cf", "yplus", "Q_NonDim", "Q_Dim(kW/m2)", "pw(Pa)"
zone T = "Zone_2_wall"
N = 144
E = 143
f = FEPOINT
ET = quadrilateral
8.7229412748e-04    3.9663137868e-03    0.0000000000e+00    4.8660050880e-03    9.1300104731e-03    7.8625266591e-01    0.0000000000e+00    0.0000000000e+00    3.8798277723e+04    
2.0085810684e-03    5.8666002005e-03    0.0000000000e+00    -3.3074964986e-01   8.6372997164e-03    7.4135458327e-01    0.0000000000e+00    0.0000000000e+00    3.3949739582e+04    
3.4307360183e-03    7.6106837951e-03    0.0000000000e+00    -5.2539260835e-01   7.5475502674e-03    6.9549213274e-01    0.0000000000e+00    0.0000000000e+00    3.1137791468e+04    
5.1776771434e-03    9.2442389578e-03    0.0000000000e+00    -6.3512011399e-01   7.0265533372e-03    6.7934593868e-01    0.0000000000e+00    0.0000000000e+00    2.9552591290e+04    
7.0643560030e-03    1.0835779831e-02    0.0000000000e+00    -7.1328251954e-01   7.2176341799e-03    6.8329027723e-01    0.0000000000e+00    0.0000000000e+00    2.8423402592e+04    
9.1390507296e-03    1.2370579876e-02    0.0000000000e+00    -8.7653665616e-01   7.4993913883e-03    6.7274173288e-01    0.0000000000e+00    0.0000000000e+00    2.6064919320e+04    
1.1391920038e-02    1.3815159909e-02    0.0000000000e+00    -1.0066917083e+00   7.2467837481e-03    6.4436654865e-01    0.0000000000e+00    0.0000000000e+00    2.4184608538e+04    
1.3833940029e-02    1.5192589723e-02    0.0000000000e+00    -1.0899998180e+00   6.8740034243e-03    6.1804303770e-01    0.0000000000e+00    0.0000000000e+00    2.2981081405e+04    
1.6428489238e-02    1.6505489126e-02    0.0000000000e+00    -1.1498242328e+00   6.6259218293e-03    6.0012897377e-01    0.0000000000e+00    0.0000000000e+00    2.2116816127e+04    
1.9192120060e-02    1.7763810232e-02    0.0000000000e+00    -1.1914689769e+00   6.3865893463e-03    5.8572880895e-01    0.0000000000e+00    0.0000000000e+00    2.1515187070e+04    
2.2104740143e-02    1.8984129652e-02    0.0000000000e+00    -1.2131628538e+00   6.2006191264e-03    5.7601197631e-01    0.0000000000e+00    0.0000000000e+00    2.1201782174e+04    
2.5168780237e-02    2.0173849538e-02    0.0000000000e+00    -1.2295962058e+00   6.0839983053e-03    5.6955127594e-01    0.0000000000e+00    0.0000000000e+00    2.0964374494e+04    
2.8387179598e-02    2.1336920559e-02    0.0000000000e+00    -1.2408980228e+00   5.9497112580e-03    5.6304209707e-01    0.0000000000e+00    0.0000000000e+00    2.0801100553e+04    
3.1755119562e-02    2.2479619831e-02    0.0000000000e+00    -1.2475857030e+00   5.8300629571e-03    5.5794704606e-01    0.0000000000e+00    0.0000000000e+00    2.0704485654e+04    
3.5281930119e-02    2.3603240028e-02    0.0000000000e+00    -1.2465664070e+00   5.7132981791e-03    5.5413929123e-01    0.0000000000e+00    0.0000000000e+00    2.0719211116e+04    
3.8962941617e-02    2.4719439447e-02    0.0000000000e+00    -1.2375888544e+00   5.5968397128e-03    5.5105665119e-01    0.0000000000e+00    0.0000000000e+00    2.0848907111e+04    
4.2803410441e-02    2.5831269100e-02    0.0000000000e+00    -1.2302173481e+00   5.5206884384e-03    5.4933057632e-01    0.0000000000e+00    0.0000000000e+00    2.0955401040e+04    
4.6807609499e-02    2.6937330142e-02    0.0000000000e+00    -1.2249383547e+00   5.4523439270e-03    5.4766460757e-01    0.0000000000e+00    0.0000000000e+00    2.1031665064e+04    
5.0977729261e-02    2.8038360178e-02    0.0000000000e+00    -1.2200827335e+00   5.3802621362e-03    5.4580527769e-01    0.0000000000e+00    0.0000000000e+00    2.1101812760e+04    
5.5320359766e-02    2.9134830460e-02    0.0000000000e+00    -1.2146168013e+00   5.3020601789e-03    5.4375507957e-01    0.0000000000e+00    0.0000000000e+00    2.1180777434e+04    
